,index,Course Code,file_name,Level
109,245,OTRD34R,OTRD34R.txt,3 Intermediate
110,251,RCCLDA6,RCCLDA6.txt,3 Intermediate
111,252,RCECL10,RCECL10.txt,3 Intermediate
112,253,RECL2,RECL2.txt,3 Intermediate
113,254,RFW22,RFW22.txt,3 Intermediate
114,259,SCA41,SCA41.txt,3 Intermediate
115,273,SSIMDE42,SSIMDE42.txt,1 Beginner
116,298,LWXDS51,LWXDS51.txt,3 Intermediate
117,299,LWPMLR51,LWPMLR51.txt,4 Expert
118,302,LWJDIS13,LWJDIS13.txt,3 Intermediate
119,308,LWJANR16,LWJANR16.txt,3 Intermediate
120,314,LWGVFL35,LWGVFL35.txt,2 Fundamental
121,315,CUAZSRV2,CUAZSRV2.txt,4 Expert
122,316,LWSTSM51,LWSTSM51.txt,3 Intermediate
123,319,LWAEM42C,LWAEM42C.txt,3 Intermediate
124,322,JCLCT6,JCLCT6.txt,2 Fundamental
125,330,SXASTS14,SXASTS14.txt,3 Intermediate
126,331,LWFEST14T,LWFEST14T.txt,2 Fundamental
